property_type,area,bathrooms,bedrooms,parking_spots,neighborhood,rent,more_than_1_floor,furnished,barbecue_grill,kitchen,pool,beach_distance,latitude,longitude
apartment,51,2,2,1,Cordeiro,1800,0,0,0,0,0,6.5639411471233196,-8.0511193,-34.928542
apartment,41,1,1,1,Torre,2600,0,0,1,0,1,4.1608381966365675,-8.0453347,-34.9044228
apartment,136,1,3,2,Jaqueira,4000,0,0,0,0,1,3.6351895945381325,-8.04135935,-34.899991345409774
apartment,55,1,2,1,Jardim São Paulo,880,0,0,0,0,0,6.979691883593295,-8.0779357,-34.9439452
apartment,75,1,2,1,Santo Amaro,1820,0,0,0,1,0,2.7695891112877593,-8.05264725,-34.88939130129806
apartment,80,1,3,2,Espinheiro,2801,0,0,0,0,1,2.744370909215076,-8.0462669,-34.8912236
apartment,45,1,1,1,Boa Viagem,1800,0,0,0,0,0,0.5654357603295395,-8.1170518,-34.8988582
apartment,90,2,3,1,Boa Vista,2000,0,0,0,0,0,3.340280797492181,-8.0576961,-34.89692379448979
apartment,120,1,3,2,Boa Viagem,3300,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,55,2,2,1,Caxangá,1662,0,0,1,1,1,9.61577911407318,-8.0315631,-34.9538653
apartment,140,5,3,2,Boa Viagem,6000,0,0,0,0,0,0.030947768686880064,-8.1364165,-34.9016825
apartment,45,1,2,1,Tamarineira,2400,0,0,0,1,0,4.153216343804728,-8.0295374,-34.9032647
apartment,135,3,3,2,Pina,4000,0,0,0,0,0,1.1981077866653391,-8.0963033,-34.8946884
apartment,200,5,4,3,Madalena,7897,0,0,1,0,1,3.448561043726738,-8.06137515,-34.90160080636683
apartment,65,2,2,1,Santo Amaro,1500,0,0,0,1,0,1.8660004978430422,-8.055011700000001,-34.877328511923984
apartment,300,6,4,3,Boa Viagem,10240,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,185,3,4,2,Boa Viagem,5900,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,60,1,2,1,Boa Viagem,3700,0,1,0,0,1,0.2500003925559662,-8.1146877,-34.8928998
apartment,72,2,2,1,Macaxeira,1410,0,0,0,1,0,7.894892534357831,-8.009246,-34.9317442
apartment,31,1,1,1,Graças,2100,0,0,0,0,0,3.5553639315323986,-8.0450358,-34.8989156
apartment,87,3,3,2,Boa Viagem,2800,0,0,1,0,1,1.0515493927636685,-8.1270868,-34.9079663
apartment,160,3,3,1,Espinheiro,3620,0,0,0,1,0,2.68915364112969,-8.0428691,-34.8912789
apartment,401,6,4,5,Boa Viagem,30000,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,85,3,3,2,Rosarinho,2800,0,0,1,0,1,3.3897051163490346,-8.0356379,-34.8974913
apartment,58,2,2,1,Boa Viagem,2200,0,0,1,0,1,1.0042301161677258,-8.1270134,-34.9074451
apartment,63,2,2,1,Graças,1700,0,0,0,1,0,4.023483632363885,-8.0487009,-34.902572
apartment,55,1,2,1,Torre,1400,0,0,1,0,0,4.54183786652423,-8.0385769,-34.908218
apartment,215,3,4,3,Santana,7950,0,0,1,1,1,5.363257118719709,-8.0377252,-34.915641
apartment,10,2,2,0,Boa Viagem,1715,0,0,0,1,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,225,3,4,2,Jaqueira,6300,0,0,0,0,0,3.499613678693843,-8.04370175,-34.898583633841284
apartment,150,5,3,2,Boa Viagem,7700,0,0,1,1,1,0.07623471971542005,-8.1184744,-34.894629218446724
apartment,75,1,2,1,Boa Viagem,1600,0,0,0,1,0,0.40830221256525345,-8.1177052,-34.897541741231535
apartment,85,2,3,1,Derby,1771,0,0,0,1,0,3.5285983345838106,-8.0531485,-34.8966591
apartment,232,5,4,3,Boa Viagem,12000,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,62,2,2,1,Pina,2600,0,0,0,0,0,1.1981077866653391,-8.0963033,-34.8946884
apartment,200,5,4,3,Graças,6500,0,0,0,0,0,3.759485288804736,-8.0451664,-34.9007686
apartment,42,1,2,1,Parnamirim,3500,0,0,1,0,1,4.620483066668919,-8.0344855,-34.908601
apartment,28,1,1,1,Boa Viagem,100,0,1,0,0,1,0.276317647912934,-8.1145178,-34.8936552
apartment,52,2,2,1,Iputinga,1800,0,0,0,1,0,8.235879146765727,-8.0415979,-34.9417363
apartment,50,2,2,1,Espinheiro,2300,0,0,0,0,1,3.129051487861917,-8.0436341,-34.8952066
apartment,35,1,1,1,Tamarineira,1700,0,0,0,0,0,4.153216343804728,-8.0295374,-34.9032647
apartment,125,3,3,1,Boa Viagem,3600,0,0,1,0,0,0.16843355617439346,-8.1340161,-34.9022073
apartment,87,2,3,2,Pina,4000,0,1,1,0,1,0.20704255296772325,-8.1083237,-34.8903253
apartment,70,2,2,1,Boa Viagem,2200,0,0,1,1,1,1.114585721832711,-8.124449,-34.9074239
apartment,175,1,4,3,Boa Viagem,11000,0,0,0,1,0,0.030947768686880064,-8.1364165,-34.9016825
apartment,50,1,1,1,Boa Viagem,2500,0,1,0,0,1,0.12380455290825415,-8.1167325,-34.89415604245872
apartment,58,2,2,1,Boa Viagem,2500,0,0,1,0,1,0.7515783819224551,-8.1139123,-34.8991564
apartment,80,3,3,2,Madalena,1585,0,0,0,0,0,4.9818899423858936,-8.0520724,-34.9119685
apartment,90,2,2,0,Boa Vista,1500,0,0,0,1,0,2.3437239625230526,-8.0617501,-34.8872674
apartment,405,2,4,4,Boa Viagem,12000,0,0,1,0,1,0.060010289945065215,-8.1227396,-34.8967529
apartment,56,1,2,1,Pina,1208,0,0,0,1,0,0.1956720686536601,-8.1017679,-34.8870824
apartment,54,2,2,1,Aflitos,1800,0,0,0,0,1,3.112680810835938,-8.0380118,-34.8952078
apartment,278,6,4,4,Pina,15000,0,0,0,0,0,1.1981077866653391,-8.0963033,-34.8946884
apartment,33,1,1,1,Pina,2000,0,0,0,0,0,1.1136362908777901,-8.0868917,-34.8910271
apartment,82,2,3,1,Aflitos,2300,0,0,1,1,1,2.9363313453844433,-8.0396789,-34.8936758
apartment,185,4,4,3,Boa Viagem,12000,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,130,3,3,0,Santo Amaro,2000,0,0,0,0,0,2.0083702767680003,-8.05538375,-34.87887897170083
apartment,55,1,2,1,Espinheiro,1886,0,0,0,1,1,2.851794014755245,-8.0426365,-34.8927867
apartment,82,2,3,1,Santo Amaro,1916,0,0,0,1,0,2.719256175078623,-8.04896485,-34.890336591998846
apartment,32,1,1,1,Madalena,1905,0,0,1,1,1,4.680627819661518,-8.0508853,-34.9082074
apartment,70,1,2,1,Boa Viagem,1300,0,0,0,1,0,0.6553437022452487,-8.1157648,-34.8991509
apartment,45,2,2,1,Espinheiro,2800,0,0,1,1,1,2.851794014755245,-8.0426365,-34.8927867
apartment,77,1,2,1,Engenho do Meio,1700,0,0,0,1,0,7.501613725464031,-8.0521122,-34.938576
apartment,70,3,3,1,Boa Viagem,1830,0,0,0,0,1,0.6625546148136271,-8.1307864,-34.9057263
apartment,75,2,3,1,Madalena,2300,0,0,0,1,1,4.552737687435421,-8.0486187,-34.9074645
apartment,30,1,1,1,Boa Viagem,1700,0,0,0,0,0,0.5986541021756294,-8.1427465,-34.9098556
apartment,65,1,2,1,Boa Viagem,3000,0,1,0,0,1,0.5425408298715771,-8.1105394,-34.8946475
apartment,130,2,3,1,Derby,2500,0,0,1,0,0,3.794895898756152,-8.0552817,-34.9003724
apartment,180,5,4,2,Boa Viagem,5200,0,0,1,0,1,0.17544705917728698,-8.1383153,-34.9037576
apartment,45,1,2,0,Graças,1900,0,0,0,0,0,3.7664547149333054,-8.0394194,-34.9012035
apartment,55,1,2,0,Iputinga,1400,0,0,0,1,0,7.875015805052259,-8.043792,-34.9383831
apartment,32,1,1,1,Boa Viagem,1700,0,0,0,0,0,0.49874335733985636,-8.1091835,-34.8930803
apartment,100,3,3,1,Graças,2200,0,0,0,0,0,3.9021592931966396,-8.0508926,-34.9009413
apartment,212,3,4,1,Pina,3800,0,0,0,0,0,0.08629926036117877,-8.0993824,-34.8848114098732
apartment,37,1,1,1,Jaqueira,2000,0,1,0,0,0,4.0198708067848115,-8.0358385,-34.9032762
apartment,80,1,3,1,Casa Amarela,2032,0,0,0,1,0,5.028432854805487,-8.0262656,-34.9105698
apartment,135,4,4,2,Boa Viagem,5000,0,1,0,0,1,0.5666294950631254,-8.1223405,-34.9014857
apartment,140,3,2,2,Boa Viagem,5500,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,40,1,1,1,Soledade,1575,0,0,0,0,1,2.5236005469283653,-8.0594792,-34.8864524
apartment,72,1,3,2,Encruzilhada,2650,0,0,0,0,0,2.907694097358937,-8.0363207,-34.8931716
apartment,60,1,3,0,Morro da Conceição,980,0,0,0,0,0,5.448289567107239,-8.0186721,-34.9116661
apartment,145,2,3,1,Boa Viagem,2686,0,0,0,0,0,0.29337696039510613,-8.1071486,-34.8905004
apartment,35,1,1,1,Parnamirim,2700,0,0,0,0,0,4.825364680755902,-8.0338866,-34.910396
apartment,90,3,3,1,Graças,2700,0,0,0,0,0,3.9613565062874447,-8.049984,-34.9017221
apartment,57,1,2,1,Santo Amaro,2087,0,0,0,0,1,1.5001106178085601,-8.0492141,-34.8781477
apartment,59,2,3,1,Boa Viagem,1250,0,0,0,1,0,1.2375936910644505,-8.1342272,-34.9125432
apartment,160,3,4,2,Boa Viagem,5000,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,40,1,1,1,Boa Viagem,2400,0,0,0,0,0,0.12380455290825415,-8.1167325,-34.89415604245872
apartment,40,1,1,1,Madalena,2600,0,0,1,0,1,4.162236796256467,-8.0545997,-34.9043633
apartment,130,3,3,2,Boa Viagem,6500,0,0,0,0,0,0.9724678916736651,-8.1154241,-34.90226567980186
apartment,92,3,3,2,Boa Viagem,3500,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,90,3,3,1,Madalena,1620,0,0,0,0,0,4.9818899423858936,-8.0520724,-34.9119685
apartment,174,2,4,2,Madalena,3500,0,0,0,1,1,4.744426320976373,-8.053743,-34.9105454
apartment,69,2,3,1,Tamarineira,2800,0,1,0,0,1,3.6670192421742156,-8.036168,-34.9000923
apartment,81,1,3,1,Boa Viagem,3800,0,0,0,1,0,1.011422761305214,-8.1127905,-34.9012292
apartment,60,2,2,1,Santo Amaro,1100,0,0,0,0,0,2.578356716911725,-8.045656050000002,-34.88980147123937
apartment,69,2,2,0,Pina,1300,0,0,0,0,0,0.1956720686536601,-8.1017679,-34.8870824
apartment,34,1,1,0,Soledade,950,0,0,0,1,0,2.853358739113673,-8.059053800000001,-34.89158860261031
apartment,75,1,2,1,Torre,1800,0,0,0,0,0,4.713071497978603,-8.0424292,-34.9097309
apartment,170,5,4,1,Boa Viagem,5500,0,0,1,0,1,0.3028261791733712,-8.1439185,-34.9074365
apartment,170,5,4,2,Boa Viagem,5500,0,0,0,0,1,0.5986541021756294,-8.1427465,-34.9098556
apartment,90,1,2,1,Boa Viagem,1820,0,0,0,0,0,0.7252337936373653,-8.1261204,-34.9042785
apartment,226,5,4,2,Boa Viagem,8500,0,0,0,0,1,0.030947768686880064,-8.1364165,-34.9016825
apartment,187,5,4,3,Pina,9000,0,0,0,0,0,1.1981077866653391,-8.0963033,-34.8946884
apartment,127,1,3,2,Boa Viagem,2800,0,0,0,0,0,0.14330460420952643,-8.1457167,-34.9066739
apartment,51,2,2,1,Torre,1900,0,0,0,1,1,4.993222680037368,-8.0478098,-34.9116778
apartment,50,1,2,1,Boa Viagem,2200,0,0,0,0,1,0.5664914188132781,-8.1100871,-34.8946066
apartment,69,2,3,1,San Martin,1760,0,0,0,0,1,5.457283774403198,-8.0703463,-34.9267904
apartment,60,1,2,1,Várzea,1283,0,0,0,1,0,10.004358861885583,-8.0471878,-34.9612857
apartment,90,3,3,1,Campo Grande,1100,0,0,0,1,0,1.63835756897844,-8.0316256,-34.879409
apartment,75,3,3,2,Boa Viagem,2500,0,0,0,0,0,0.38351235616212836,-8.1411075,-34.9063036
apartment,79,3,3,1,Torre,2300,0,0,0,0,0,4.582302803236157,-8.0435778,-34.9084635
apartment,36,1,1,0,Boa Viagem,2063,0,1,0,1,0,0.0847348774403711,-8.1179955,-34.8943442
apartment,75,1,3,1,Prado,1850,0,0,0,1,1,4.509018703812367,-8.0578688,-34.9108693
apartment,133,3,3,1,Derby,3140,0,0,0,0,0,3.794895898756152,-8.0552817,-34.9003724
apartment,170,3,3,2,Boa Viagem,3500,0,1,0,0,0,0.0916862702829477,-8.1212192,-34.8964185
apartment,120,3,3,1,Graças,2700,0,0,0,0,0,3.391972292218362,-8.0479197,-34.8968873
apartment,28,1,1,1,Boa Viagem,2800,0,1,0,0,1,0.030947768686880064,-8.1364165,-34.9016825
apartment,65,1,2,1,Boa Viagem,2900,0,0,1,0,1,0.5425408298715771,-8.1105394,-34.8946475
apartment,65,2,2,1,Prado,1790,0,0,0,0,0,4.683702757012971,-8.0598858,-34.9139126
apartment,75,1,2,1,Iputinga,1570,0,0,0,0,1,7.476123930259325,-8.0467042,-34.9355447
apartment,120,3,3,2,Boa Viagem,2600,0,0,0,1,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,80,1,2,0,Graças,1500,0,0,0,0,0,3.759485288804736,-8.0451664,-34.9007686
apartment,75,2,2,1,Cordeiro,1200,0,0,0,0,0,6.911871548211403,-8.0449434,-34.9295547
apartment,130,3,3,1,Boa Vista,1900,0,0,0,0,0,2.5255006230744748,-8.0578835,-34.8830382
apartment,220,1,4,2,Boa Viagem,4800,0,0,0,1,0,0.13761872286818916,-8.1256661,-34.8985039
apartment,80,1,3,1,Iputinga,1350,0,0,0,1,0,8.14869983376449,-8.0426895,-34.9409153
apartment,50,2,2,1,Espinheiro,2300,0,1,0,0,1,2.851794014755245,-8.0426365,-34.8927867
apartment,138,3,3,1,Espinheiro,3600,0,0,0,0,0,2.8237023263304324,-8.0423254,-34.8925592
apartment,105,3,3,2,Rosarinho,3900,0,1,0,0,1,3.5080709942083477,-8.0345431,-34.8984091
apartment,29,1,1,1,Boa Viagem,2750,0,1,0,0,1,0.09209919596928653,-8.1018948,-34.8860013
apartment,31,1,1,1,Boa Viagem,1600,0,1,1,0,1,0.5425408298715771,-8.1105394,-34.8946475
apartment,135,3,3,2,Espinheiro,2620,0,0,0,1,0,2.744370909215076,-8.0462669,-34.8912236
apartment,80,2,3,1,Boa Viagem,2700,0,0,1,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,57,1,2,2,Casa Forte,2300,0,0,0,0,0,5.2954397225225245,-8.0413815,-34.9150591
apartment,170,6,4,2,Boa Viagem,5500,0,0,0,0,0,0.5986541021756294,-8.1427465,-34.9098556
apartment,90,1,2,1,Boa Vista,2040,0,0,0,1,0,2.635958884718216,-8.0609627,-34.89086701516534
apartment,283,3,3,2,Boa Viagem,5000,0,0,0,1,0,0.2173166925843614,-8.1426759,-34.9046048
apartment,124,2,3,1,Boa Viagem,2250,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,65,2,3,1,Torre,2100,0,0,0,1,1,4.993222680037368,-8.0478098,-34.9116778
apartment,33,1,1,1,Boa Viagem,1600,0,0,1,0,1,0.5425408298715771,-8.1105394,-34.8946475
apartment,40,1,1,1,Ilha do Leite,2136,0,1,0,1,0,2.6150444788511558,-8.064662850000001,-34.89455960160785
apartment,70,3,2,2,Boa Viagem,1850,0,0,0,1,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,55,1,2,1,Boa Viagem,3300,0,1,0,0,1,0.07226278027510875,-8.1209374,-34.8960559
apartment,90,1,3,1,Graças,2800,0,0,0,1,0,3.195035619342654,-8.0449945,-34.8956111
apartment,150,5,4,2,Boa Viagem,7500,0,0,0,0,0,0.030947768686880064,-8.1364165,-34.9016825
apartment,50,2,2,2,Casa Forte,2500,0,0,0,0,0,5.2954397225225245,-8.0413815,-34.9150591
apartment,75,1,3,1,Madalena,1800,0,0,0,0,0,4.780816443791512,-8.0497637,-34.9093626
apartment,30,1,1,1,Boa Viagem,1500,0,1,0,0,1,0.7515783819224551,-8.1139123,-34.8991564
apartment,73,1,2,1,Imbiribeira,1939,0,0,0,0,1,1.7652480185840782,-8.1101578,-34.9075502
apartment,70,2,2,1,Boa Viagem,2000,0,0,1,1,1,1.0515493927636685,-8.1270868,-34.9079663
apartment,81,2,3,2,Boa Viagem,4500,0,0,0,0,0,0.6015507550005008,-8.1144867,-34.8979226
apartment,50,1,2,0,Boa Vista,1100,0,0,0,0,0,2.1735140433950804,-8.06099825,-34.88138150567374
apartment,70,1,3,1,Boa Vista,2000,0,0,1,1,0,2.4751174454305205,-8.0613097,-34.8888196
apartment,66,1,2,0,Alto do Mandu,680,0,0,0,1,0,6.763535039807606,-8.0237972,-34.9262407
apartment,45,1,2,1,Graças,2050,0,0,1,0,0,3.7664547149333054,-8.0394194,-34.9012035
apartment,55,2,2,1,Tamarineira,2400,0,1,0,0,1,4.601742316043282,-8.0281721,-34.9071043
apartment,207,5,4,3,Jaqueira,9000,0,0,1,0,1,3.737617255750932,-8.0397493,-34.9009458
apartment,80,1,3,1,Boa Viagem,1180,0,0,0,0,0,1.1287877273685467,-8.128265,-34.9092509
apartment,75,2,3,1,Madalena,2000,0,0,0,0,0,4.544836623351266,-8.0487288,-34.9073732
apartment,40,1,1,1,Boa Vista,1088,0,0,0,1,0,3.3826192939193587,-8.0576329,-34.897422641786875
apartment,50,2,2,2,Casa Forte,2300,0,0,0,1,1,5.2954397225225245,-8.0413815,-34.9150591
apartment,150,5,4,2,Boa Viagem,6200,0,0,0,0,0,0.14461110079244796,-8.1123138,-34.8914985
apartment,37,1,1,1,Boa Viagem,2200,0,1,0,0,1,0.0847348774403711,-8.1179955,-34.8943442
apartment,150,4,4,2,Boa Viagem,8000,0,0,0,0,1,0.7269148980153953,-8.1235027,-34.9033955
apartment,123,2,3,1,Boa Viagem,3200,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,215,4,4,3,Jaqueira,5500,0,0,0,0,0,4.31744720635121,-8.0344802,-34.9058269
apartment,60,1,2,0,Jardim São Paulo,750,0,0,0,0,0,6.231231467932426,-8.0783145,-34.9368024
apartment,87,2,3,2,Madalena,3000,0,1,0,0,1,4.543509846810334,-8.050698950000001,-34.90697487185864
apartment,81,3,3,2,Monteiro,2950,0,0,0,0,0,6.862274565282346,-8.0276011,-34.9280612
apartment,110,3,3,1,Jaqueira,2000,0,0,0,0,0,3.844120022054668,-8.03838575,-34.9018757826244
apartment,226,6,4,2,Boa Viagem,8500,0,0,0,0,0,0.030947768686880064,-8.1364165,-34.9016825
apartment,200,5,4,3,Casa Forte,6000,0,0,0,1,1,5.7505455832904575,-8.0375378,-34.9191494
apartment,70,1,2,1,Boa Viagem,1950,0,0,0,1,0,0.7384746854939495,-8.1224128,-34.90313753416646
apartment,33,1,1,1,Parnamirim,2700,0,0,1,0,1,4.620483066668919,-8.0344855,-34.908601
apartment,140,3,3,1,Boa Viagem,5000,0,0,0,0,0,0.030947768686880064,-8.1364165,-34.9016825
apartment,80,2,2,1,Iputinga,1100,0,0,0,1,0,8.331926644670554,-8.0374996,-34.9425836
apartment,150,4,4,2,Boa Viagem,6000,0,0,0,0,0,0.030947768686880064,-8.1364165,-34.9016825
apartment,53,2,2,1,Caxangá,1800,0,0,0,0,0,9.489674841117392,-8.0309406,-34.9526533
apartment,55,1,2,1,Jiquiá,800,0,0,0,1,0,4.592796957001565,-8.0875245,-34.9245208
apartment,120,3,3,1,Mangabeira,1000,0,0,0,1,0,3.970339564624736,-8.0247576,-34.8997214
apartment,84,2,3,1,Boa Viagem,3200,0,1,0,0,1,0.1701189672118366,-8.1358365,-34.9028138
apartment,80,1,3,1,Boa Viagem,2700,0,0,1,0,1,0.3795777353639336,-8.1389837,-34.9058445
apartment,30,1,1,0,Campo Grande,500,0,0,0,0,0,2.3080038037358688,-8.0290815,-34.8849801
apartment,44,1,1,1,Boa Viagem,3200,0,0,0,1,0,0.19169317494738006,-8.110566,-34.8898425
apartment,118,3,3,2,Boa Vista,3200,0,0,1,0,1,3.469643467270557,-8.0551501,-34.8956937
apartment,130,3,3,1,Graças,2800,0,0,0,1,0,3.672501403297246,-8.0478957,-34.8994842
apartment,50,2,2,2,Casa Forte,2300,0,0,0,0,1,5.691941074711678,-8.0337811,-34.9183073
apartment,48,1,2,1,Espinheiro,2200,0,1,1,0,1,3.129051487861917,-8.0436341,-34.8952066
apartment,28,1,1,0,Boa Viagem,2000,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,40,1,1,1,Pina,2200,0,1,0,0,1,0.24817238839951836,-8.1109743,-34.8911937
apartment,455,5,3,4,Boa Viagem,16600,0,0,1,0,0,0.030947768686880064,-8.1364165,-34.9016825
apartment,74,4,3,1,Boa Viagem,2500,0,1,0,1,1,1.0884510208006493,-8.1242291,-34.9071189
apartment,133,1,3,1,Derby,2500,0,0,0,0,0,3.794895898756152,-8.0552817,-34.9003724
apartment,76,2,2,1,Boa Viagem,2200,0,0,1,0,0,1.143579072026953,-8.1268777,-34.9087926
apartment,83,1,3,1,Boa Viagem,2000,0,0,0,0,0,0.030947768686880064,-8.1364165,-34.9016825
apartment,45,1,1,1,Boa Viagem,3000,0,0,0,0,0,0.20898030513990606,-8.1337535,-34.9025533
apartment,28,1,1,1,Boa Viagem,2620,0,1,0,0,1,0.6383989926404443,-8.1112125,-34.8959199
apartment,100,3,3,2,Cordeiro,1600,0,0,0,0,0,6.800269491624155,-8.0470871,-34.9286253
apartment,120,2,3,1,Boa Viagem,4500,0,0,0,0,0,1.0539286476065133,-8.1392793,-34.9125379
apartment,152,1,4,3,Paissandu,5000,0,0,0,0,0,3.2267417803533243,-8.0648682,-34.90154485949357
apartment,57,3,2,1,Boa Viagem,3800,0,0,0,0,1,0.11944172317951068,-8.1402909,-34.9038613
apartment,44,1,2,1,Boa Viagem,2400,0,0,1,0,1,0.4112622462654447,-8.1283154,-34.9021852
apartment,73,1,2,1,Ilha do Retiro,3100,0,1,0,0,0,3.670844820266325,-8.0643949,-34.9059124
apartment,120,1,3,1,Derby,2140,0,0,0,0,0,3.5285983345838106,-8.0531485,-34.8966591
apartment,29,1,1,1,Boa Viagem,2150,0,1,0,0,1,1.1217280927123814,-8.1227092,-34.9069438
apartment,190,2,4,3,Pina,9500,0,0,0,0,1,0.0329553595213586,-8.0973128,-34.8834512
apartment,50,1,1,0,Boa Viagem,1500,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,70,2,2,1,Santo Amaro,1576,0,0,0,0,0,2.719256175078623,-8.04896485,-34.890336591998846
apartment,81,2,3,1,Campo Grande,2170,0,0,0,0,0,1.8869468122831254,-8.0279736,-34.8793454
apartment,204,4,4,3,Casa Forte,6300,0,0,1,0,1,5.7505455832904575,-8.0375378,-34.9191494
apartment,33,1,1,1,Pina,2200,0,1,0,0,0,1.1136362908777901,-8.0868917,-34.8910271
apartment,208,2,4,3,Boa Viagem,5200,0,0,0,1,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,42,1,2,1,Soledade,2500,0,1,0,0,1,2.944255121612553,-8.0556218,-34.8895781
apartment,70,1,2,1,Torre,1368,0,0,1,1,0,4.555042129883812,-8.0397853,-34.9083616
apartment,56,2,2,1,Boa Viagem,3300,0,1,0,0,1,0.12767843507921722,-8.1158134,-34.8932917
apartment,95,3,3,2,Boa Viagem,3670,0,0,0,1,0,0.18325795448069682,-8.1152983,-34.893254708896485
apartment,37,1,1,1,Boa Viagem,2500,0,1,0,0,1,0.12380455290825415,-8.1167325,-34.89415604245872
apartment,53,2,2,1,Casa Amarela,2100,0,0,0,0,1,4.895393435516914,-8.028093,-34.9098504
apartment,54,1,2,1,Boa Viagem,2000,0,0,0,1,0,0.4305038994122344,-8.1207531,-34.8995492
apartment,55,2,1,1,Parnamirim,1860,0,0,0,1,1,4.911294353908562,-8.0308284,-34.910659
apartment,170,3,3,1,Graças,2500,0,0,0,0,0,3.759485288804736,-8.0451664,-34.9007686
apartment,49,1,2,1,Várzea,1060,0,0,0,1,0,9.954833557648074,-8.0478934,-34.9611576
apartment,205,4,4,3,Parnamirim,4800,0,0,1,1,1,4.911294353908562,-8.0308284,-34.910659
apartment,75,2,2,1,Areias,940,0,0,0,1,0,4.558157100408467,-8.0959027,-34.9286146
apartment,346,4,6,4,Boa Viagem,11230,0,0,0,0,0,0.11862138213160724,-8.1175888,-34.8939377
apartment,110,1,2,1,Boa Viagem,1680,0,0,0,1,0,0.7003703560442515,-8.1221598,-34.9026898
apartment,132,3,4,2,Boa Viagem,5000,0,0,1,0,1,0.464793866572879,-8.1201608,-34.8996503
apartment,40,1,1,0,Campo Grande,500,0,0,0,0,0,2.3080038037358688,-8.0290815,-34.8849801
apartment,70,1,2,0,Boa Viagem,1700,0,0,0,0,0,1.143579072026953,-8.1268777,-34.9087926
apartment,105,3,3,1,Boa Viagem,4000,0,0,0,0,0,0.10463729884056842,-8.133819899999999,-34.901602271073216
apartment,100,1,3,1,Santo Amaro,1810,0,0,0,0,0,2.6279302245227507,-8.0505322,-34.888914047565564
apartment,100,1,3,0,Boa Viagem,1600,0,0,0,0,0,0.3336697201155509,-8.1372387,-34.9049147
apartment,140,3,3,2,Derby,3500,0,0,0,0,0,3.794895898756152,-8.0552817,-34.9003724
apartment,58,2,2,1,Boa Viagem,3390,0,1,1,0,1,0.7952502806343071,-8.1329662,-34.9079636
apartment,70,1,2,1,Boa Viagem,1650,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,31,1,1,1,Graças,1900,0,0,0,0,0,3.5553639315323986,-8.0450358,-34.8989156
apartment,120,3,3,2,Boa Viagem,3251,0,0,0,0,1,0.34712412146500216,-8.1381411,-34.9053374
apartment,75,2,2,1,Torre,1538,0,0,0,0,0,4.555042129883812,-8.0397853,-34.9083616
apartment,45,1,1,1,Boa Viagem,900,0,0,0,0,1,0.9648697695522631,-8.1352033,-34.9102667
apartment,36,1,1,1,Boa Viagem,2300,0,0,0,0,1,0.0847348774403711,-8.1179955,-34.8943442
apartment,40,1,1,1,Boa Viagem,2000,0,1,0,0,1,0.3099828355964977,-8.1174236,-34.896487
apartment,65,2,2,1,Boa Viagem,3000,0,1,1,0,1,0.5425408298715771,-8.1105394,-34.8946475
apartment,368,5,5,4,Boa Viagem,12000,0,0,0,0,0,0.7269148980153953,-8.1235027,-34.9033955
apartment,68,1,3,2,Torre,2200,0,0,1,0,1,5.119753939999588,-8.0460146,-34.9131078
apartment,255,5,3,2,Boa Viagem,5920,0,0,0,0,0,0.15767397283147505,-8.1301011,-34.9001821
apartment,24,1,1,1,Boa Viagem,2050,0,1,0,0,1,0.18393650776192746,-8.1406708,-34.9045192
apartment,40,1,1,0,Pina,801,0,0,0,0,0,0.8828475376217475,-8.0853063,-34.8877051
apartment,130,3,3,2,Graças,3540,0,0,0,0,0,3.4410909031773707,-8.0521885,-34.8961662
apartment,47,1,1,1,Boa Viagem,2320,0,1,0,0,1,0.15581816250194527,-8.1208305,-34.8968583
apartment,130,3,3,1,Espinheiro,2800,0,0,0,1,0,2.550947894699782,-8.039922,-34.8901814
apartment,130,2,4,1,Santo Amaro,1130,0,0,0,0,0,1.8150691711660198,-8.0435732,-34.8831408
apartment,60,1,2,1,Torre,2170,0,0,1,0,0,4.54183786652423,-8.0385769,-34.908218
apartment,164,3,3,1,Boa Viagem,2413,0,0,0,0,0,0.4966967113944242,-8.1410901,-34.907375
apartment,60,2,2,1,Torre,2070,0,0,1,0,0,4.713071497978603,-8.0424292,-34.9097309
